x1,y1,z1,x3,y3,z3
3.30186080932617,7.07105207443237,1.34169733524323,3.32616492211127,7.07679104683424,1.3383470093262
3.30189061164856,7.07106876373291,1.34174764156342,3.31154083250111,7.0707861466824,1.35325222029454
3.30192303657532,7.0710711479187,1.34182775020599,3.30939639317755,7.06843434216277,1.36283676784213
3.30191349983215,7.07105731964111,1.34191763401032,3.30906960844372,7.06771685607404,1.3668035741758
3.30187702178955,7.0710654258728,1.34195518493652,3.31414626432525,7.06772972218732,1.37170185239644
3.3018524646759,7.07104015350342,1.34201955795288,3.31730098840623,7.07091679431342,1.36351476368363
3.30192542076111,7.07108116149902,1.34208333492279,3.31917668831422,7.07281421474944,1.35852523204012
3.30193209648132,7.0710768699646,1.34218215942383,3.31887044823237,7.07709250678773,1.34319116862469
3.30190348625183,7.0710711479187,1.34225034713745,3.31319919550152,7.08136914047995,1.34163275470298
3.30187034606934,7.07109642028809,1.34227430820465,3.30976085151344,7.08395508021873,1.34064736735231
3.30184102058411,7.0711145401001,1.34229946136475,3.30508199784864,7.08577902006622,1.34661386616195
3.30184006690979,7.07112407684326,1.34232091903687,3.29402341062581,7.07892485845821,1.34199685345485
3.30180239677429,7.07112598419189,1.34232771396637,3.29158576971755,7.07012081899329,1.34267658115595
3.30171942710876,7.07112407684326,1.34233343601227,3.29055785820689,7.06532495299847,1.34323551628228
3.30158448219299,7.07116413116455,1.34226560592651,3.29264307338744,7.06128160593127,1.34541056694708
3.30146980285645,7.07118940353394,1.34223651885986,3.29205160964235,7.0627509886613,1.34683086545907
3.30142188072205,7.07118511199951,1.34221231937408,3.29169944424162,7.06362856899185,1.34769687767133
3.30124092102051,7.07122135162354,1.34213960170746,3.28886404849311,7.06503786189527,1.3525854801599
3.3010778427124,7.07125473022461,1.34208726882935,3.28644599604611,7.06612490904208,1.35677159005746
3.30090832710266,7.07128810882568,1.34201943874359,3.28533840927499,7.06660926624244,1.35819729519686
3.30070567131042,7.07127571105957,1.34198236465454,3.28577750054704,7.06635756040959,1.35539087954698
3.30044865608215,7.07131671905518,1.34188067913055,3.29238304171826,7.06184471595323,1.35310862946335
3.30018615722656,7.07135152816772,1.3417352437973,3.29460729362328,7.06033127312851,1.35187256289928
3.29993152618408,7.07139396667481,1.34159553050995,3.29775800193424,7.05817357622003,1.35095488268362
3.29963898658752,7.07146215438843,1.34151518344879,3.29402550243047,7.05942586206471,1.35215802551382
3.29918384552002,7.07150840759277,1.34138357639313,3.29275426673589,7.05964737919615,1.35216979046678
3.29880452156067,7.07154226303101,1.34123980998993,3.29199393667918,7.05978017964862,1.35217674581058
3.29835891723633,7.07159423828125,1.34107172489166,3.29401957823485,7.06451626912709,1.35907227178971
3.29795384407043,7.07164096832275,1.34092366695404,3.29486776071829,7.06616078649553,1.36195025857081
3.297527551651,7.07171010971069,1.34079992771149,3.29573602572734,7.06832508902708,1.365009633956
3.29685688018799,7.07189273834229,1.34062945842743,3.29525356498244,7.06745095138775,1.36409573148526
3.29641222953796,7.07195234298706,1.34044027328491,3.30023151139606,7.07206643493249,1.35642581199
3.29578471183777,7.07200908660889,1.34026038646698,3.30273895883705,7.07453228480814,1.35294707853372
3.29517865180969,7.07208347320557,1.34013748168945,3.30467232126803,7.07628596650692,1.34974362910071
3.294508934021,7.07215023040772,1.33998680114746,3.30597454757747,7.07694031949671,1.35213037549624
3.29389882087708,7.07217311859131,1.33991372585297,3.30675572668078,7.07733332431347,1.3535856038972
3.29302406311035,7.07223701477051,1.33983886241913,3.30722442594568,7.07756884721924,1.35447294749854
3.2921142578125,7.07230758666992,1.33971071243286,3.30726228334678,7.07343295682878,1.35137576715469
3.29127788543701,7.07253551483154,1.33961141109467,3.30721955400026,7.06981629479968,1.34852240995535
3.29034829139709,7.07259654998779,1.33942985534668,3.30732352062073,7.06870799851173,1.34746135363983
3.28930926322937,7.07271099090576,1.33927071094513,3.29576950066478,7.06948868831635,1.35755663632494
3.28830313682556,7.07282447814941,1.33917582035065,3.28803329519865,7.07004688675706,1.35845084689766
3.28716921806335,7.07287931442261,1.33919477462769,3.2812391838634,7.07045657768348,1.35961595149005
3.28594422340393,7.07296752929688,1.33906972408295,3.27452884839205,7.07093713816681,1.35737798957741
3.28477597236633,7.07306861877441,1.33891379833221,3.28033741810264,7.07060419731566,1.35553288827424
3.28344917297363,7.07320690155029,1.33881235122681,3.28382318678539,7.07040773823391,1.35440864347137
3.28215336799622,7.07333087921143,1.33874332904816,3.2920549716254,7.07003896385717,1.33289088523775
3.28071594238281,7.0736403465271,1.33871698379517,3.29188156097935,7.070493002404,1.33607604841929
3.27923655509949,7.0736231803894,1.33868277072907,3.29186954754398,7.07079715033328,1.33720883605804
3.27763152122498,7.07376432418823,1.33865654468536,3.2860001986105,7.07163670853764,1.35595304158075
3.27583861351013,7.07387447357178,1.33854496479034,3.2818036098759,7.07080816975522,1.34697065293386
3.27408671379089,7.0740852355957,1.33848893642426,3.27845183202807,7.0702973929133,1.34061839090049
3.2725236415863,7.07422256469727,1.33843791484833,3.27693221934736,7.06999392176207,1.33726745824239
3.27059578895569,7.07457637786865,1.3383926153183,3.27945183999375,7.0698498372745,1.33884813336683
3.26857542991638,7.07458639144897,1.33845388889313,3.27913003046015,7.07017186285597,1.33960679648675
3.26666069030762,7.07468509674072,1.33835160732269,3.27893692489192,7.07036544838595,1.34006931593582
3.26442122459412,7.07493782043457,1.33829367160797,3.27071481878618,7.06832046855073,1.34662833431784
3.26236820220947,7.07507705688477,1.33828055858612,3.26471579749422,7.06680552014355,1.3514410401363
3.26022601127625,7.07527494430542,1.33835637569428,3.26111297220087,7.06589319121302,1.35437147414031
3.25781059265137,7.07550239562988,1.33836317062378,3.26499235381606,7.06670217576662,1.3504521054859
3.25547480583191,7.07564640045166,1.33835923671722,3.27042650225139,7.06605011320148,1.33947268243506
3.2530574798584,7.07586765289307,1.33833360671997,3.27351321987293,7.06572384503359,1.33327012569708
3.25062680244446,7.0760760307312,1.33842766284943,3.2755497066138,7.06546164167578,1.3289840943992
3.24790978431702,7.07639312744141,1.33840978145599,3.27269246609002,7.06597393435873,1.33485086498044
3.24519848823547,7.07652378082275,1.33844125270844,3.27089803136259,7.0659710373149,1.33600411837308
3.24265360832214,7.07672071456909,1.33848202228546,3.27352833917597,7.08864636431439,1.34109684399467
3.23975968360901,7.07706785202026,1.33848476409912,3.27590891996813,7.0957589588625,1.34719475713825
3.23678493499756,7.07733345031738,1.3386048078537,3.27790013029253,7.10393729999602,1.35316744585127
3.23393154144287,7.07761764526367,1.33855307102203,3.27976815410176,7.10324160258564,1.3568748479388
3.23076128959656,7.0777587890625,1.33867013454437,3.28078506807036,7.09881667491504,1.35353246867044
3.22789263725281,7.07798290252686,1.33867490291595,3.27392324939759,7.09394336870153,1.35183392692402
3.22455024719238,7.07840728759766,1.33863484859467,3.26988340017597,7.09103462838703,1.35079302629487
3.22140693664551,7.07852458953857,1.33874714374542,3.26736026010204,7.08925537341083,1.35016182866787
3.21793532371521,7.07886219024658,1.33873856067657,3.26952185409178,7.08954073643317,1.34859705082449
3.21468758583069,7.07913732528687,1.33877515792847,3.27264446147834,7.09136345995231,1.34726178390397
3.21132349967957,7.07953596115112,1.33876478672028,3.27057959978332,7.09787898845224,1.33876378400698
3.20785307884216,7.07966709136963,1.33887815475464,3.26500207071327,7.09891381275337,1.33270215651321
3.20441079139709,7.08003950119019,1.33896338939667,3.2628707374318,7.09940415968024,1.33174798252176
3.20081329345703,7.08031034469605,1.3389436006546,3.2583586336849,7.09513784707474,1.33200749298671
3.19708371162415,7.08060789108276,1.33904159069061,3.23504299542784,7.09486396393475,1.34705301506265
3.19342732429504,7.08090400695801,1.33906555175781,3.22069027469339,7.09467033129484,1.3563602592711
3.18954920768738,7.08138418197632,1.33904302120209,3.21407678149303,7.09470777720517,1.36116070611454
3.18573546409607,7.08150291442871,1.33914816379547,3.22325623621545,7.09501901738838,1.35805236503053
3.18180441856384,7.08204078674316,1.33913135528564,3.22688050907564,7.09467606529924,1.3554108621289
3.17778587341309,7.08240032196045,1.33911764621735,3.22906097137857,7.09447255484752,1.35380081802816
3.17363095283508,7.08259153366089,1.3392276763916,3.21688739738204,7.08956846269505,1.34247000690786
3.16964936256409,7.0830135345459,1.33923816680908,3.20524497468787,7.0857741622715,1.33976191592235
3.16559672355652,7.08328342437744,1.33920574188232,3.18691160439607,7.072808286083,1.33903234980283
3.16147875785828,7.08367538452148,1.3393052816391,3.16154594997498,7.06993483900686,1.36380707829248
3.15714383125305,7.08409214019775,1.33944523334503,3.16511409220509,7.07469952964848,1.35236164566853
3.15304446220398,7.08439779281616,1.33939874172211,3.16668253747945,7.07787585007039,1.34497471014313
3.14876270294189,7.08485889434814,1.33947789669037,3.16706887927237,7.08008404181946,1.34007663906929
3.14434027671814,7.08512115478516,1.33950233459473,3.1708522631239,7.07846409922859,1.34093949585389
3.13986802101135,7.08551120758057,1.33949756622314,3.17127109153706,7.0772599627868,1.34180503612687
3.13548064231873,7.08598709106445,1.33950245380402,3.17152211502399,7.0765353818241,1.34233260677304
3.13115954399109,7.08640432357788,1.33962059020996,3.15555442076052,7.07817694748555,1.34804114464161
3.12661075592041,7.08673238754272,1.33961188793182,3.14734623384359,7.07840536393484,1.35013133010148
3.12209248542786,7.08717250823975,1.33968114852905,3.14026801504199,7.07920305586061,1.35275268454281
3.11737322807312,7.08756542205811,1.33974611759186,3.14151027813212,7.07613580398904,1.35025944067341
3.1129744052887,7.0879397392273,1.33980572223663,3.1452219184713,7.07810516724994,1.33962636348544
3.10837006568909,7.08832883834839,1.33983480930328,3.14803977680013,7.07955998523618,1.33299735785381
3.10359263420105,7.08875846862793,1.33980119228363,3.15016378079768,7.08144522782244,1.32608649733105
3.09890556335449,7.08911800384522,1.33975970745087,3.14883418947147,7.08184279366946,1.33076059412294
3.09403991699219,7.08962535858154,1.33974874019623,3.14856245811049,7.08228926498696,1.33271696630042
3.08936810493469,7.09007263183594,1.33985030651093,3.1341272786147,7.08300140472533,1.3464890739706
3.08446574211121,7.09052658081055,1.33987748622894,3.1339388237937,7.09036667574256,1.35030942948521
3.07975029945374,7.09089040756226,1.33989226818085,3.13253960345362,7.09769033554248,1.3552051234497
3.07486152648926,7.09125471115112,1.33984661102295,3.1387289481468,7.10397653372791,1.35238930961987
3.0699245929718,7.09177541732788,1.33972895145416,3.11918169258849,7.10465259124267,1.35702071485664
3.06516766548157,7.09223556518555,1.33980143070221,3.11125823244639,7.10589635654546,1.3551707157388
3.06019496917725,7.09259796142578,1.33980739116669,3.10660614278647,7.10659255525004,1.35402694203087
3.05510687828064,7.0931453704834,1.33977901935577,3.09948971965313,7.1115851838592,1.3489443755059
3.05022621154785,7.09356784820557,1.33978891372681,3.10614296227449,7.10883247678117,1.34842600806758
3.04515552520752,7.09395408630371,1.33974778652191,3.11014552585047,7.10718030848604,1.34811026048921
3.04040265083313,7.09442234039307,1.33970844745636,3.09287783746199,7.10657467413794,1.34777762089905
3.03536415100098,7.09484052658081,1.33979260921478,3.08177913609783,7.10570455953861,1.34759328566483
3.03021430969238,7.09543418884277,1.33965015411377,3.0730735408984,7.10562057333254,1.34817385957465
3.0249502658844,7.09583234786987,1.33963596820831,3.07367142307409,7.10526245307847,1.34998457570298
3.01993823051453,7.09613704681397,1.33946657180786,3.06432221967991,7.09831712573517,1.35173339371576
3.01481628417969,7.09686613082886,1.33952844142914,3.05873401319629,7.09415746423275,1.35279483321012
3.00963950157166,7.09737682342529,1.3394193649292,3.05221009282705,7.08827280392292,1.35645686896478
3.00448298454285,7.09768629074097,1.33947598934174,3.05104211337449,7.08751192719727,1.35643162881081
2.9992048740387,7.09820938110352,1.3395859003067,3.04845905494311,7.08688263009528,1.3565728807698
2.99401259422302,7.09858131408691,1.33950197696686,3.04097536295527,7.07548183091991,1.32432458211358
2.98893284797668,7.09920597076416,1.33938610553741,3.0291545894278,7.07796931510714,1.3280625992671
2.98385334014893,7.09967613220215,1.33921527862549,3.02176175727597,7.07941854934133,1.33015033959266
2.97836995124817,7.10003185272217,1.33929598331451,3.01465080974959,7.08361580809548,1.33974052574669
2.97297739982605,7.10060214996338,1.33929264545441,3.01891045678078,7.08291849053077,1.342540677524
2.96791553497314,7.10098361968994,1.3391660451889,3.01831464206234,7.0774035908438,1.33323908883895
2.96259593963623,7.10151624679565,1.33907568454742,3.01834404664673,7.07472107562155,1.32894789606118
2.95719838142395,7.10193967819214,1.33897733688355,3.01737871004926,7.07152449005715,1.32291849060827
2.9520275592804,7.10260725021362,1.33900225162506,3.0184582058635,7.07282290968458,1.32765329595378
2.94661521911621,7.10325956344605,1.33882510662079,3.01910992210182,7.07360536093863,1.33053992246189
2.94115567207336,7.10356330871582,1.33884286880493,3.0257783585923,7.09341418521321,1.35070626313711
2.93582892417908,7.10415744781494,1.33875977993011,3.00746885379484,7.09091907747661,1.35215012809911
2.93045258522034,7.10460042953491,1.33872067928314,2.99416357825073,7.09003682258523,1.35379915976966
2.92514109611511,7.10501194000244,1.33857440948486,2.98145986882042,7.08448266946816,1.34972961672836
2.91968703269958,7.10556030273438,1.33859074115753,2.9879539821402,7.10277864500615,1.3421274680887
2.91429018974304,7.10605049133301,1.33842885494232,2.9827080600165,7.11625815432461,1.33668478870277
2.90861773490906,7.1063928604126,1.33834648132324,2.97766285523804,7.13026280435743,1.33209130086523
2.90330147743225,7.1070032119751,1.3383287191391,2.9755718864159,7.13151300232199,1.32791576234243
2.89777684211731,7.10723066329956,1.33830070495605,2.97619550796953,7.12481864827256,1.33063314612658
2.89246273040771,7.10796451568604,1.33815491199493,2.97656309877429,7.12079041491171,1.33228893031643
2.88694095611572,7.10831069946289,1.33795917034149,2.96017816774294,7.12924650220893,1.34381746821068
2.88133430480957,7.10880374908447,1.33789253234863,2.94533723189089,7.1299504188522,1.35034627747946
2.87583708763123,7.10921955108643,1.33779227733612,2.93369165813943,7.13120792676734,1.35559304947154
2.87048721313477,7.10980319976807,1.3377445936203,2.93986279899965,7.12960212270562,1.35317232751409
2.86488342285156,7.11023330688477,1.33765351772308,2.91770523091688,7.12252799639081,1.35343590098543
2.85926270484924,7.11093473434448,1.33754670619965,2.90418068383908,7.11819749333392,1.35360518442155
2.8537929058075,7.11126852035522,1.33745563030243,2.89939357356546,7.11614641185055,1.35346211656395
2.84822964668274,7.11178302764893,1.33729231357574,2.90610999370167,7.11725968272626,1.35199729293056
2.8426456451416,7.11238861083984,1.33717250823975,2.90854582674468,7.12087701930167,1.35129440115968
2.83693432807922,7.11275434494019,1.33709752559662,2.91001762643231,7.12305719647279,1.35086651335569
2.83139801025391,7.11328601837158,1.33704376220703,2.8893741284467,7.11916929252508,1.34777546577691
2.82580494880676,7.11385822296143,1.33687627315521,2.87947551370367,7.11702953024792,1.34648056471885
2.82021164894104,7.11427021026611,1.33677339553833,2.8729602952253,7.11556105829888,1.34613870473328
2.81448483467102,7.1146125793457,1.33668005466461,2.85367934777921,7.11389496018769,1.36254382736166
2.80886054039001,7.11510944366455,1.33654940128326,2.83882606896502,7.10694786132959,1.36085569802009
2.8032054901123,7.11568069458008,1.33638322353363,2.83525951627448,7.10431888248149,1.35927198129665
2.79750442504883,7.11626625061035,1.33626997470856,2.83184209849316,7.1004101980744,1.35371957154747
2.79181575775146,7.11661624908447,1.3361691236496,2.8368973264727,7.10220780782614,1.35324091064398
2.78611302375793,7.11712551116943,1.33598959445953,2.83994369599449,7.10329769842784,1.35294962562214
2.78044247627258,7.11762189865112,1.33589744567871,2.84014280901559,7.11618708894232,1.33986881288655
2.77458214759827,7.11808967590332,1.33570766448975,2.82230810833546,7.11674508859049,1.34189290676931
2.76872539520264,7.11849164962769,1.33561325073242,2.80692420511959,7.1165483940463,1.34575765705667
2.76301312446594,7.1190242767334,1.33547401428223,2.79425423179508,7.11194118103444,1.35350222483939
2.75727868080139,7.11949872970581,1.33548033237457,2.79051218166071,7.10924391757982,1.34278324325154
2.75159049034119,7.11994743347168,1.33526420593262,2.78203800527774,7.10783543038258,1.33543810850766
2.74580025672913,7.12046241760254,1.33518755435944,2.78508788508007,7.10836446261254,1.33755392741519
2.74001884460449,7.12084197998047,1.33506190776825,2.77935440590032,7.1083623275595,1.33589806178407
2.73428249359131,7.12131500244141,1.33488810062408,2.7818999680163,7.10797401039191,1.33851431815416
2.72849297523499,7.12185764312744,1.33487546443939,2.78343197879316,7.10774610982314,1.34010935519787
2.72266864776611,7.12231349945068,1.33474290370941,2.76360565910524,7.10654662499779,1.34526357113358
2.71694588661194,7.12277603149414,1.33461475372314,2.74526789508066,7.10546248859365,1.34969338344097
2.71111178398132,7.12326002120972,1.33444273471832,2.73880662934035,7.10504871617295,1.35089438840904
2.70530819892883,7.12370014190674,1.3343334197998,2.74250281195253,7.10523463802515,1.34914548895556
2.69934272766113,7.1241602897644,1.3341943025589,2.74729710194259,7.12933358543246,1.34311276916909
2.69355392456055,7.12458372116089,1.33415734767914,2.74323752282277,7.14715770994102,1.33767559878292
2.68771481513977,7.1250376701355,1.33403050899506,2.74202338177249,7.15046626312376,1.33618365450094
2.68183064460754,7.12559080123901,1.33395957946777,2.73732387834855,7.15526402032279,1.33427978846128
2.67583250999451,7.12606430053711,1.33373749256134,2.73799064056682,7.14508713477245,1.33560609058098
2.66991829872131,7.12654638290405,1.33362340927124,2.73837449955615,7.1389739556595,1.33641339406101
2.66419410705566,7.12691068649292,1.33361756801605,2.72772227941581,7.13804905221875,1.34399091238874
2.65818810462952,7.12737607955933,1.33348214626312,2.72065810234179,7.1378032942789,1.34893375360282
2.65232110023499,7.12779903411865,1.33340275287628,2.71667292767777,7.13800514625151,1.35164137676661
2.64648056030273,7.1282434463501,1.33330392837524,2.71806372840246,7.13824991831842,1.35040657600918
2.64045262336731,7.12870502471924,1.33311927318573,2.69676611407679,7.13753410335276,1.35559983411505
2.63434100151062,7.12917709350586,1.33313143253326,2.68703353692601,7.13718837800582,1.35793233818961
2.62859463691711,7.12962865829468,1.33287870883942,2.67789287589868,7.13683621758727,1.36023401062792
2.62261819839478,7.130051612854,1.33285558223724,2.67967354028958,7.13693661553539,1.35845950030671
2.6167938709259,7.13046073913574,1.33281004428864,2.68074621402578,7.13700072899007,1.35737782555543
2.61088013648987,7.13093090057373,1.33275377750397,2.68139240400338,7.13704223526974,1.35671848585277
2.60488963127136,7.13136005401611,1.33263051509857,2.6725298999214,7.13133671142866,1.3429226725971
2.59891581535339,7.13176155090332,1.33253300189972,2.66715041184019,7.1278737889514,1.3344686829143
2.59271359443665,7.13223361968994,1.33255279064178,2.66390444513157,7.12578432023662,1.3293245033426
2.58683323860168,7.13269138336182,1.33237981796265,2.63710347248794,7.12265302881343,1.35684096368134
2.58099150657654,7.13307762145996,1.33229982852936,2.60887271903236,7.11640080097994,1.35206081646466
2.57495403289795,7.13353490829468,1.3321932554245,2.58979867265051,7.11194091270079,1.34905816668642
2.56893730163574,7.13387775421143,1.33218836784363,2.59049422690985,7.11098518573441,1.33620126146675
2.56297945976257,7.13441610336304,1.33215355873108,2.59643122812711,7.11545056150338,1.33934544673922
2.55693745613098,7.13492393493652,1.33200514316559,2.60001654120864,7.11814267588615,1.34126311745889
2.55082869529724,7.13545417785645,1.33191478252411,2.59740273032376,7.12350339394297,1.32444114622698
2.54478287696838,7.13596916198731,1.33179092407227,2.58984140473374,7.12561833996795,1.32725576179652
2.53868055343628,7.1364016532898,1.33168661594391,2.58321545460831,7.12724195320618,1.32800194933691
2.53265953063965,7.13684558868408,1.33159065246582,2.56607262750447,7.12652797734391,1.35353748262173
2.52670335769653,7.1372241973877,1.33156275749207,2.56701359143703,7.12918397824739,1.33746899419961
2.52058935165405,7.13763761520386,1.33158147335053,2.56757506324164,7.13080438340903,1.3276300805663
2.51450729370117,7.1380558013916,1.33148860931396,2.56793130786189,7.13176661583502,1.3216575424137
2.50838947296143,7.13849592208862,1.3314049243927,2.57121707019117,7.13039348143642,1.32308954379379
2.50244927406311,7.13886547088623,1.33131611347198,2.57001347618042,7.12861272427397,1.32410250953603
2.49625205993652,7.13932132720947,1.33123898506165,2.56928466438169,7.12754210428523,1.32471975535128
2.4901180267334,7.13972425460815,1.33119213581085,2.55251669673697,7.12374018953678,1.3328851446527
2.48401522636414,7.14016819000244,1.33100938796997,2.53683032590273,7.12205697838266,1.33963438492975
2.47789907455444,7.14060497283936,1.33100080490112,2.5288987442763,7.12139602687134,1.34253940037653
2.47174477577209,7.14110708236694,1.33084881305695,2.52930971451454,7.12218399629089,1.34021628176069
2.46557688713074,7.14152669906616,1.33082950115204,2.51485618674213,7.12315474010447,1.34628371364141
2.45947289466858,7.14204406738281,1.33073151111603,2.50841443392542,7.12363068663764,1.34882996230226
2.45342183113098,7.14252948760986,1.3307501077652,2.502878012537,7.12395947095624,1.35122525754281
2.44717693328857,7.14293622970581,1.33071386814117,2.50621444907912,7.12431970966972,1.35073185204431
2.44096398353577,7.14339160919189,1.33061635494232,2.50704507383222,7.12453647612275,1.34867452647488
2.43475675582886,7.14380359649658,1.33055984973907,2.5075457540181,7.12466672023572,1.34742050145971
2.42852878570557,7.14418125152588,1.33052670955658,2.49447033077404,7.1404110515826,1.34746677896786
2.4223268032074,7.14467525482178,1.33048331737518,2.48634360468635,7.1501430490495,1.3475204970407
2.41619849205017,7.14517211914063,1.33046984672546,2.48149091502766,7.15592395090634,1.34755932131354
2.41000032424927,7.1455602645874,1.33048832416534,2.48511504609008,7.14912149906301,1.34906818819716
2.40375304222107,7.14601135253906,1.33041477203369,2.46635532707889,7.13938518083229,1.34692687060342
2.39740681648254,7.14648008346558,1.33040392398834,2.44501684484895,7.13149373338323,1.34620520051782
2.39118456840515,7.14701843261719,1.33042347431183,2.43200337382461,7.12668828609481,1.34575161547178
2.38488864898682,7.14741611480713,1.3303040266037,2.43731683161625,7.12958981788265,1.3468126024563
2.37866234779358,7.14784002304077,1.3303713798523,2.44052473107725,7.13133963996604,1.34746012418854
2.3723738193512,7.14839649200439,1.33032417297363,2.42473013714477,7.14190302964372,1.33487304003191
2.36607646942139,7.14886283874512,1.33024799823761,2.41447606070007,7.15223375790799,1.32488115344753
2.35970664024353,7.14924907684326,1.33031928539276,2.40805043553589,7.15859561878696,1.31856837269951
2.35338020324707,7.14969205856323,1.33034670352936,2.40826737941346,7.16143184711392,1.31742040890843
2.3470733165741,7.15018844604492,1.33030068874359,2.37381932205162,7.13250987016961,1.3549967320896
2.3406355381012,7.15065956115723,1.33020567893982,2.36392763531326,7.13040688834521,1.34165976923453
2.334223985672,7.15111255645752,1.33013212680817,2.35637366119327,7.12887102223705,1.33319214391008
2.327880859375,7.1515474319458,1.33013617992401,2.36222909817504,7.13197850948019,1.31940832405497
2.32152152061462,7.15208244323731,1.33004152774811,2.36660328191051,7.13162235412696,1.32146536976768
2.31513452529907,7.15260457992554,1.33003532886505,2.36923851453527,7.13141930673072,1.32271958094472
2.30874443054199,7.15297412872314,1.32996165752411,2.36031460212697,7.13431124696153,1.32161046974192
2.30227422714233,7.15340423583984,1.32998049259186,2.35405751000094,7.13592033193978,1.32688497054081
