x1,y1,z1,x2,y2,z2,x3,y3,z3
3.49554753303528,8.87890338897705,1.40571308135986,3.51149773140089,8.8007752190837,1.40280400864443,3.52021728385792,8.84583056672868,1.39694921641621
3.49556136131287,8.87881565093994,1.40558803081512,3.51114483112705,8.80060193454414,1.40277820336002,3.52006667527351,8.8457501947243,1.39692370416368
3.49561357498169,8.87880039215088,1.40546405315399,3.51119097969445,8.80062393832463,1.40275911782687,3.52002274089937,8.84574724717055,1.39691383764291
3.49573516845703,8.87880802154541,1.40537357330322,3.51122208856121,8.8006395946973,1.40274933437212,3.52001091961276,8.84574766611421,1.39690859581271
3.49582839012146,8.87880992889404,1.40528225898743,3.51124208443857,8.80064958390238,1.40274542630026,3.52000733863384,8.84574776817019,1.3969055286355
3.49589347839355,8.87876033782959,1.40517127513886,3.50779950952497,8.75643937784424,1.38174537709536,3.5156841113841,8.78873884427398,1.37670767084947
3.4959180355072,8.87873649597168,1.40506458282471,3.51650483436121,8.75260749588782,1.38482979687655,3.53363662960009,8.79801390877011,1.3818794484041
3.49598598480225,8.87871742248535,1.40497374534607,3.52209608381921,8.75047010429773,1.38721061542069,3.54268050747421,8.80088411874725,1.38442350918369
3.4960777759552,8.87876033782959,1.40488851070404,3.52916840924989,8.74868268755712,1.38898231342553,3.54221368930203,8.80849586576985,1.38933399030973
3.49617028236389,8.87885761260986,1.40477085113525,3.53146921266382,8.75028295181629,1.3932495552088,3.51791139904802,8.8289983037553,1.39929819532825
3.49625849723816,8.87882137298584,1.40468275547028,3.52992760865998,8.7557486591864,1.40100708754513,3.51480901267781,8.83434290690544,1.40687426153355
3.4963161945343,8.87884330749512,1.40461325645447,3.52501195885587,8.76281338826946,1.40726531278442,3.5112356710708,8.83921131822922,1.4134001238641
3.49638104438782,8.87881660461426,1.40456521511078,3.5225486932641,8.76821088181057,1.41413822852427,3.51479530456657,8.83925502091732,1.41984167660875
3.49644684791565,8.87870788574219,1.4044988155365,3.5223603247425,8.76896342309154,1.41421492364436,3.51679715936893,8.83451077502605,1.41392189836389
3.49653482437134,8.87865924835205,1.40439033508301,3.52219196640136,8.76959762859022,1.41422540100888,3.51786442485901,8.83191810418771,1.41030926075264
3.49665975570679,8.87877559661865,1.4042204618454,3.51487969458567,8.77371463572422,1.41816242244249,3.5096655192383,8.83383524181435,1.41345389563569
3.49691581726074,8.87905597686768,1.40401971340179,3.50990324178869,8.77585761183665,1.42435002034574,3.50433964051835,8.83357136412928,1.42309307687249
3.49704742431641,8.87903881072998,1.40387880802155,3.50447553788709,8.77817535190374,1.43113734356127,3.50131966562468,8.83345280151289,1.42906606890987
3.49719738960266,8.87901210784912,1.40376377105713,3.50015166355545,8.7798256433157,1.43770615157018,3.4981759407109,8.83333043440928,1.43729542410929
3.49735236167908,8.87902069091797,1.40362787246704,3.4997141398956,8.77846884008292,1.43676747677076,3.50445482589502,8.82594012640148,1.42763433592711
3.49754524230957,8.87906742095947,1.40357112884521,3.4993787636618,8.77730167113076,1.43589991911501,3.50858021146732,8.81989087041571,1.4205840060683
3.49754166603088,8.87898349761963,1.40343809127808,3.49911468279653,8.77651903284366,1.43530885449155,3.51465282866072,8.81486309756108,1.41490101701962
3.49769330024719,8.87888908386231,1.40324056148529,3.49884750534561,8.77631433576315,1.43558455515642,3.51333052822847,8.81788276629456,1.41695724942601
3.49785161018372,8.87907695770264,1.40303790569305,3.49863634133848,8.77614382078585,1.43578374288082,3.51257871028777,8.8196233283553,1.41821207571419
3.49790477752686,8.87899494171143,1.40284776687622,3.49773224612653,8.77634119738771,1.43625899584448,3.51214873797208,8.82062952859639,1.41897769276114
3.49816513061523,8.87899780273438,1.4026848077774,3.50109596436725,8.77701578735259,1.43419213968567,3.52249989489172,8.82347684400036,1.41337650272899
3.49828219413757,8.87901878356934,1.4024316072464,3.50779084453176,8.77678984102532,1.43156245052397,3.53889027923245,8.82278570540433,1.40815712471412
3.49851727485657,8.87902641296387,1.40207505226135,3.51294467233224,8.77652809456164,1.42951899885099,3.54540437038131,8.82248899141862,1.40598072919722
3.49853086471558,8.87889194488525,1.40197026729584,3.51446872534554,8.77622087936545,1.42945484667314,3.55242871304641,8.82239508052578,1.40981187301311
3.49876594543457,8.87910270690918,1.40162408351898,3.51605315155437,8.77478376587811,1.42799819116736,3.55350037066029,8.81236251684024,1.40388369080753
3.49892616271973,8.87901020050049,1.40135514736176,3.51819178693512,8.772902756099,1.42589653730599,3.5550112761266,8.80556200375335,1.39917818586849
3.49902510643005,8.87881469726563,1.40107941627502,3.52088713018082,8.76969879548043,1.42225544489573,3.5572488262135,8.79822069055649,1.39399988433006
3.49920463562012,8.87877750396729,1.4007340669632,3.52261388022998,8.7685013090792,1.42071305391821,3.55583553192325,8.79902929674281,1.39612257654398
3.49925827980041,8.87863445281982,1.40052604675293,3.52416405517129,8.76742994185212,1.41931443560502,3.55500796597896,8.79950562511775,1.39741639021084
3.49929356575012,8.87859153747559,1.40039789676666,3.52555867508535,8.76646924228599,1.41804297200571,3.55452277977993,8.79978671512962,1.39820498497914
3.4993097782135,8.87847900390625,1.40022099018097,3.52612662002265,8.76586677325702,1.41674083833381,3.54493629233479,8.80214768451288,1.40011597393555
3.49927163124084,8.87841033935547,1.40005993843079,3.52536746929436,8.76549685718795,1.4157469678009,3.53920234471463,8.8035757279261,1.40130373505138
3.4993007183075,8.8784236907959,1.39980804920197,3.52477238534574,8.76515397182243,1.41482116396823,3.53210309356983,8.80721181009745,1.4005773176234
3.49924111366272,8.8783712387085,1.39957141876221,3.52289959388882,8.7649446824522,1.41464964541804,3.52224097947686,8.80975228649715,1.40300019687335
3.49914312362671,8.87836170196533,1.39927577972412,3.5203817518563,8.76484186996208,1.41476163444425,3.51734253438287,8.81161695507003,1.40420347290771
3.49902749061584,8.87831211090088,1.39894258975983,3.51950613240094,8.76460862116234,1.41437106367444,3.5123043995846,8.81264277880224,1.4056160760906
3.49887084960937,8.87818241119385,1.39860224723816,3.51931653402245,8.76418197040952,1.41374824652507,3.51596296659293,8.81302374267875,1.4041784831693
3.4986093044281,8.8779993057251,1.39822638034821,3.51886043057795,8.76382133681695,1.41318740911846,3.51688280510799,8.81340062487097,1.40337981772988
3.49789810180664,8.87765121459961,1.39748823642731,3.51843638090427,8.7634952836102,1.41266779617358,3.51742706794156,8.81362208137827,1.40289341815648
3.49737334251404,8.87740993499756,1.39678764343262,3.52062727844733,8.76349378025272,1.40919915998734,3.53258264963144,8.81431000018636,1.38708004027045
3.49699378013611,8.87713241577148,1.3964170217514,3.51974179178889,8.76387519487033,1.40844000396234,3.52731108945632,8.81713428925679,1.38821672102035
3.4966926574707,8.87721061706543,1.3959196805954,3.51912756021548,8.76448275353522,1.40731266382052,3.52465215299002,8.81939408166281,1.38798748149149
3.49628758430481,8.87706279754639,1.39554274082184,3.517398719229,8.76533410878199,1.40710075428502,3.5161214934674,8.82184588209901,1.39316079337511
3.49585747718811,8.87704563140869,1.39511978626251,3.51638621076264,8.76573310879056,1.40676280633632,3.51366828281007,8.82136467385795,1.39615011820428
3.49531841278076,8.87683486938477,1.39463746547699,3.51521507894367,8.76620868645027,1.4066175200175,3.51221378270359,8.8210795133853,1.39796933491081
3.49481081962585,8.87644481658936,1.39419901371002,3.51414846570346,8.76665557512967,1.40645795544534,3.51148395722563,8.82089547774227,1.39896433643269
3.49412631988525,8.87626266479492,1.39380383491516,3.51334619179888,8.76704253886336,1.40602955703796,3.51208449216773,8.8205954207085,1.39815735543069
3.49339294433594,8.87643623352051,1.39355969429016,3.51259400580909,8.76741030600847,1.40562989904101,3.51244189397505,8.82041728463258,1.39766530576158
3.49270439147949,8.87655353546143,1.39317309856415,3.51188821083767,8.76775985919029,1.40525688030718,3.51265466164093,8.82031026575273,1.39736550935979
3.49101853370666,8.87495708465576,1.39248919487,3.51204469514849,8.768561195944,1.40516834875473,3.51814932139978,8.8233076861343,1.39929234027904
3.49013423919678,8.87493991851807,1.39202213287354,3.51185995829816,8.76898503700889,1.40586607605675,3.51886430535085,8.82273462059382,1.4048750302973
3.48921418190002,8.87466430664063,1.39174091815948,3.5116666665048,8.76938739200851,1.40643036267997,3.51930451589588,8.82239431866953,1.40833697178719
3.48834609985352,8.87443256378174,1.39147627353668,3.51000396822957,8.76841280831196,1.40949216716097,3.50737455756681,8.81113774122573,1.43007987516164
3.48714518547058,8.8742790222168,1.39124286174774,3.50975140627407,8.76931195227844,1.40896767090301,3.5112688294278,8.81827063696366,1.41689754970893
3.48601675033569,8.87384986877441,1.39104294776917,3.50951662093425,8.77014197474139,1.40849205435773,3.51355429008378,8.82305954986182,1.40842623429861
3.48350214958191,8.8726749420166,1.39049637317657,3.50926400904317,8.7710198243179,1.40799769670961,3.51491094580227,8.82590496752584,1.40328665798643
3.48230290412903,8.87269687652588,1.3902999162674,3.50901746095992,8.77155522550062,1.40799329577339,3.51553522286522,8.82559882958676,1.40316266610145
3.48082900047302,8.87254238128662,1.39012503623962,3.50878610415897,8.77206559467131,1.40799027750601,3.51590831201743,8.82541699949747,1.40308707189383
3.4791886806488,8.87176513671875,1.38997566699982,3.50856903765221,8.77255201205924,1.40798856251221,3.51613131577123,8.82530771507081,1.40304102509233
3.47613644599915,8.87048721313477,1.38969957828522,3.50747076438579,8.77295473819086,1.40860958095604,3.51516075727241,8.83031146127936,1.40488858497652
3.47441124916077,8.87010097503662,1.38960349559784,3.50622411681935,8.77330968987098,1.40931835337963,3.51393153414943,8.83491078895091,1.40659234780477
3.47269940376282,8.86947917938232,1.38954532146454,3.50533686101448,8.77369163208912,1.40982506219659,3.51319241105423,8.83767599411585,1.407635952514
3.47061538696289,8.86892127990723,1.38957178592682,3.50466020047675,8.77394476805472,1.41116076212714,3.5084913365648,8.83077513451634,1.4208938447687
3.46885681152344,8.86836624145508,1.38944494724274,3.50452218045275,8.77442073374069,1.41119175736285,3.50803728959748,8.83257979596244,1.41483773008025
3.46680188179016,8.86772918701172,1.38956952095032,3.50451713668827,8.77491706821249,1.411134496538,3.50776473422901,8.83365934246822,1.41114626858554
3.46255373954773,8.86626148223877,1.38944375514984,3.50494958753018,8.77558427377691,1.41012854513132,3.50830952583857,8.83593468276717,1.40507464955414
3.46031260490417,8.86527633666992,1.38957059383392,3.50472487491598,8.77605429489654,1.41007242699325,3.5093789648633,8.83578829649314,1.40438846245797
3.457843542099,8.86472129821777,1.38953685760498,3.50451424205693,8.77650361542058,1.41001858607757,3.51001973468447,8.83570056916729,1.40397027354714
3.45297455787659,8.86332893371582,1.38966727256775,3.50431701814547,8.77693305097451,1.40996692727549,3.5104037512176,8.8356486723765,1.40371538696469
3.44782996177673,8.8618221282959,1.38989806175232,3.50334555709814,8.77782889515073,1.408818537973,3.50591396533503,8.83598051004917,1.39549409327755
3.44507908821106,8.86072635650635,1.3898538351059,3.50234054426224,8.77874929809013,1.40756992687211,3.50366090851002,8.83624313877438,1.39160560894707
3.4395592212677,8.85868358612061,1.39005887508392,3.50145991988121,8.77962069590025,1.40646899518269,3.50188072624731,8.8363341188425,1.38814104418156
3.43655824661255,8.85797023773193,1.39028286933899,3.50188573800907,8.77942449313641,1.40551026801848,3.50863122595708,8.83051085128582,1.38785987267839
3.43066072463989,8.85581779479981,1.39045369625092,3.50234379554096,8.77918918311399,1.40456984807743,3.51406729337124,8.82567370755506,1.38716943006693
3.42750430107117,8.85504627227783,1.39049792289734,3.50279476316117,8.77895529003059,1.4036656368438,3.51672325206825,8.82343687798346,1.3870947217975
3.42437243461609,8.85364532470703,1.39053380489349,3.50257902274494,8.77933795627091,1.40302644260457,3.51458654611437,8.82546104972912,1.38816038985107
3.42139482498169,8.85237407684326,1.39064562320709,3.50237637766846,8.7797038101394,1.40241461584223,3.51330477634608,8.82667609776611,1.38881005931365
3.41820764541626,8.85072612762451,1.39081823825836,3.50218630416746,8.78005343222624,1.40182924429201,3.51253573231346,8.82740564684089,1.38920614699818
3.41492581367493,8.84972476959229,1.39110362529755,3.50179734429943,8.77949854834029,1.40084102867961,3.51083492420349,8.82248022867523,1.38673472531353
3.41175889968872,8.84832286834717,1.39130139350891,3.50148795802596,8.77944524068527,1.40021635828072,3.51003575562575,8.82250909439109,1.38708454356768
3.4051501750946,8.84564399719238,1.39147007465363,3.50119192609763,8.77949256638726,1.39956240503927,3.50957056557356,8.82199498388287,1.38758732926253
3.40178036689758,8.84431266784668,1.39164054393768,3.50109424980448,8.7807037900518,1.40000997175487,3.5105577655455,8.83092075337753,1.39494709794762
